date,user,message
2016. 4. 5. 오후 5:11,HL,휴가 쓰면 학교를 못가 ㅋㅋㅋㅋ
2016. 4. 5. 오후 5:11,HL,이모티콘 
2016. 4. 5. 오후 5:11,BR,14일 학교 안와도됨!!ㅎㅎ
2016. 4. 5. 오후 5:11,HL,연차가 턱없이 부족....
2016. 4. 5. 오후 5:11,HL,ㅋㅋㅋㅋㅋㅋㅋ 그거꺼 지금써?!ㅋㅋㅋㅋㅋㅋ
2016. 4. 5. 오후 5:12,HL,좀 더 크리티컬하게 쓰고 싶은데 ㅋㅋㅋㅋㅋ
2016. 4. 5. 오후 5:12,BR,힘들면 써야죠...
2016. 4. 5. 오후 5:14,HL,이모티콘 
2016. 4. 5. 오후 5:14,HL,우리 기수 엠티때 딱 쓰고 함 놀아야대는데 ㅌㅋㅋ
2016. 4. 5. 오후 5:59,BJ,샵검색: #곱창
2016. 4. 5. 오후 5:59,BJ,이모티콘 곱창이 땡기는 날이네요
2016. 4. 5. 오후 5:59,HL,왜이러냐~~~ 안그래도 배고파 죽것는데 ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 5. 오후 6:00,BJ,그냥...저도 먹고싶어서....ㅋㅋㅋ
2016. 4. 5. 오후 6:00,HL,이모티콘 
2016. 4. 5. 오후 6:09,YH,오 곱창!!!
2016. 4. 17. 오후 10:27,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:27,HL,병중아 내꺼도 희왕이한테 니가 쏴라
2016. 4. 17. 오후 10:27,HL,화욜에 한꺼번에 주께
2016. 4. 17. 오후 10:27,BJ,ㅇㅋ
2016. 4. 17. 오후 10:27,HL,이모티콘 
2016. 4. 17. 오후 10:27,BJ,희왕아 없던걸로 하자 니가 내꺼 ^^*
2016. 4. 17. 오후 10:27,BJ,>.ㅡ
2016. 4. 17. 오후 10:27,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:27,HL,이렇게 엎어치고 메쳐지는건사
2016. 4. 17. 오후 10:27,YH,뭐라고?
2016. 4. 17. 오후 10:28,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:28,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:28,HL,희왕이 이렇게 털림
2016. 4. 17. 오후 10:28,BJ,ㅋㅋㅋ내일줄게 ㅋㅋ직므은
2016. 4. 17. 오후 10:28,BR,이모티콘 유희가 병준이꺼야??
2016. 4. 17. 오후 10:28,BJ,이체하기가 너무 귀찮다
2016. 4. 17. 오후 10:28,HL,나도 ㅋㅋㅋㅋ
2016. 4. 17. 오후 10:28,BR,맥심 질투해
2016. 4. 17. 오후 10:28,YH,ㅇㅇㅇㅇ 될떄 줘요
2016. 4. 17. 오후 10:28,BJ,웅 내꺼임 저기 의정부가서 밭좀 일궈나라
2016. 4. 17. 오후 10:28,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:28,BJ,누구손 빌릴생각말고 스스로해
2016. 4. 17. 오후 10:28,BJ,나 고구마 조아하니깐 고구마 감자
2016. 4. 17. 오후 10:28,BJ,30헥타르씩
2016. 4. 17. 오후 10:28,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:28,BJ,심어놔
2016. 4. 17. 오후 10:29,HL,기계도 30헥타르 해내냐?!ㅋㅋㅋㅋ
2016. 4. 17. 오후 10:29,YH,하아...
2016. 4. 17. 오후 10:29,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:29,HL,그걸 희왕이가 해낸다니
2016. 4. 17. 오후 10:29,BR,저기
2016. 4. 17. 오후 10:29,BR,잠좀자자 ㅋㅋ
2016. 4. 17. 오후 10:29,YH,언
2016. 4. 17. 오후 10:29,YH,니
2016. 4. 17. 오후 10:29,YH,어
2016. 4. 17. 오후 10:29,YH,디
2016. 4. 17. 오후 10:29,YH,가
2016. 4. 17. 오후 10:29,YH,나
2016. 4. 17. 오후 10:29,YH,잠
2016. 4. 17. 오후 10:29,HL,ㅋㅋㅋㅋㅋ 알람끄고 자면댐
2016. 4. 17. 오후 10:29,YH,깼
2016. 4. 17. 오후 10:29,YH,어
2016. 4. 17. 오후 10:29,BR,나도...
2016. 4. 17. 오후 10:29,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:29,WH,ㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:29,YH,노
2016. 4. 17. 오후 10:29,YH,올
2016. 4. 17. 오후 10:29,YH,자
2016. 4. 17. 오후 10:29,YH,아
2016. 4. 17. 오후 10:29,BR,알람 끈다고 뭐 다르니
2016. 4. 17. 오후 10:29,HL,아 너무 웃고 싶은거 표현하규 싶은데
2016. 4. 17. 오후 10:29,BJ,명왕 손바우현형님 오셨당
2016. 4. 17. 오후 10:29,BR,계속 궁금한 기분 모르니
2016. 4. 17. 오후 10:30,HL,이걸론 ㅋㅋ 치기 힘들어
2016. 4. 17. 오후 10:30,HL,명왕등장!! 두둥
2016. 4. 17. 오후 10:30,WH,이모티콘 플레이타임
2016. 4. 17. 오후 10:30,HL,내가 아까 #손바우현쳣더니
2016. 4. 17. 오후 10:30,HL,오셧음 ㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:30,BR,소환술사
2016. 4. 17. 오후 10:30,WH,이체학 오느라 응답이 늦었음 ㅋ
2016. 4. 17. 오후 10:30,BJ,여자친구빼고...다 소환할 수 있음....
2016. 4. 17. 오후 10:30,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:31,BJ,여자친구는 소환이 안댐...하...우리 1/3 박해일
2016. 4. 17. 오후 10:31,YH,하 공부 한시간만 하고 자야지 하고 자리 앉았는데
2016. 4. 17. 오후 10:31,YH,돈 정리하고 카톡 키니까
2016. 4. 17. 오후 10:31,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:31,YH,게임끝
2016. 4. 17. 오후 10:31,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:31,HL,카톡으로 1시간하고 자게됨
2016. 4. 17. 오후 10:31,HL,책상에서 카톡하는 착한 유힄ㅋㅋ
2016. 4. 17. 오후 10:31,HL,열혈 ㅋㅋㅋㅋ
2016. 4. 17. 오후 10:31,YH,ㅋㅋㅋㅋㅋㅋㅋ 아직도 혁민오빠 말을 읹을 수가 없음
2016. 4. 17. 오후 10:31,YH,2교시때 우리쪽 자리 오더니
2016. 4. 17. 오후 10:31,YH,그렇게 떠들 줄 몰랐다며 ㅋㅋㅋㅋ 임원진ㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:32,BJ,왱?
2016. 4. 17. 오후 10:32,BJ,카톡으로?
2016. 4. 17. 오후 10:32,BR,아..........
2016. 4. 17. 오후 10:32,BR,아니
2016. 4. 17. 오후 10:32,BR,그냥 시끄ㅓ워
2016. 4. 17. 오후 10:32,BR,ㅋㅋㅋㅋ
2016. 4. 17. 오후 10:32,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:32,BR,말했잖아 ㅋㅋㅋ
2016. 4. 17. 오후 10:32,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:32,BJ,다들 회사생활 잘하고 계신거 맞죵?
2016. 4. 17. 오후 10:32,BJ,이상태로 그대로 회사서 표출하면ㄱ
2016. 4. 17. 오후 10:32,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아마 너같이
2016. 4. 17. 오후 10:32,BR,갑자기 왜여?
2016. 4. 17. 오후 10:32,BJ,거의...권고사직나올거같은데
2016. 4. 17. 오후 10:32,HL,일주일 모으고
2016. 4. 17. 오후 10:33,BJ,나 이상태로 회사다니면
2016. 4. 17. 오후 10:33,HL,토욜에 다 푸는거같은데 ㅋㅋㅋㅋ
2016. 4. 17. 오후 10:33,BJ,권고사직나옴
2016. 4. 17. 오후 10:33,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:33,HL,원기옥처럼
2016. 4. 17. 오후 10:33,HL,원기옥
2016. 4. 17. 오후 10:33,BJ,부차과장님들 멘탈나갈거같은데...
2016. 4. 17. 오후 10:33,WH,ㅋ 원기옥
2016. 4. 17. 오후 10:33,YH,난 회사에서도 이러는뎅
2016. 4. 17. 오후 10:33,HL,주중에 모으고 잇다가
2016. 4. 17. 오후 10:33,YH,똑.같.이.
2016. 4. 17. 오후 10:33,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:33,HL,조만간 권고사직이.올거야
2016. 4. 17. 오후 10:33,HL,준비하고잇아
2016. 4. 17. 오후 10:33,BJ,희왕아
2016. 4. 17. 오후 10:34,BJ,너네 팀장 왜 캐 우는지 이제 알거같다...
2016. 4. 17. 오후 10:34,WH,ㅋㅋㅋ 회사에서 귀염받는 비결.
2016. 4. 17. 오후 10:34,BJ,아...그렇구나...
2016. 4. 17. 오후 10:34,BJ,그래서 울어제꼈구나....
2016. 4. 17. 오후 10:34,YH,이모티콘 
2016. 4. 17. 오후 10:34,YH,인누와
2016. 4. 17. 오후 10:34,BJ,그랬구나... 니가 울렸구나....
2016. 4. 17. 오후 10:34,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:34,YH,요와
2016. 4. 17. 오후 10:34,HL,내 배좀 눌러주ㅜ
2016. 4. 17. 오후 10:34,YH,안되겠네
2016. 4. 17. 오후 10:34,HL,살좀 빠지게
2016. 4. 17. 오후 10:34,YH,꾹
2016. 4. 17. 오후 10:34,YH,이모티콘 
2016. 4. 17. 오후 10:34,WH,절벽에서 밀어...
2016. 4. 17. 오후 10:35,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:35,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:35,HL,명왕님...... 두손가락으론 힘드실텐데요
2016. 4. 17. 오후 10:36,HL,이모티콘 
2016. 4. 17. 오후 10:36,WH,발가락도 있음ㅎㅎ
2016. 4. 17. 오후 10:36,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:44,BJ,#보람카우 일어나세요
2016. 4. 17. 오후 10:44,BJ,#말랑카우
2016. 4. 17. 오후 10:45,BJ,#노령층이여 일어나라!
2016. 4. 17. 오후 10:45,BJ,#우르사!!!!!!!!!
2016. 4. 17. 오후 10:45,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:45,HL,우르사 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:45,HL,이모티콘 
2016. 4. 17. 오후 10:45,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:45,YH,우르샄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:45,KS,막 다들 일어나고 있어 ㅋㅋ
2016. 4. 17. 오후 10:45,BJ,#간떄무니야 간때무니야
2016. 4. 17. 오후 10:45,YH,ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:45,YH,아 난 아까 두시간을 잤더닠ㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:45,HL,ㅋㅋㅋㅋㅋㅋ 우르사로 대동단결
2016. 4. 17. 오후 10:46,HL,주말에 좀 자야대
2016. 4. 17. 오후 10:46,HL,우리에게 필요한건 뭐?!
2016. 4. 17. 오후 10:46,BJ,#우르사!
2016. 4. 17. 오후 10:47,HL,이모티콘 
2016. 4. 17. 오후 10:47,HL,종
2016. 4. 17. 오후 10:47,HL,답
2016. 4. 17. 오후 10:47,BJ,오늘 시간이탈자?
2016. 4. 17. 오후 10:47,BJ,그영화봤는데...
2016. 4. 17. 오후 10:48,BJ,절대 네이버 보지마세요
2016. 4. 17. 오후 10:48,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ  왜
2016. 4. 17. 오후 10:48,BJ,악중악
2016. 4. 17. 오후 10:48,BJ,왕중의왕 유희왕
2016. 4. 17. 오후 10:48,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:48,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:48,HL,누가 악중악이야 ㅋㅋㅋ
2016. 4. 17. 오후 10:50,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 17. 오후 10:52,BJ,KOK UHK
2016. 4. 18. 오전 8:52,YH,이모티콘 
2016. 4. 18. 오전 8:58,KS,이모티콘 
2016. 4. 18. 오전 9:00,WH,카카오링크 이미지
2016. 4. 18. 오전 9:57,HL,이모티콘 
2016. 4. 18. 오전 9:57,HL,드디어 퇴근하고 집으로!!!!ㅋㅋ
2016. 4. 18. 오전 9:57,HL,이모티콘 
2016. 4. 18. 오전 9:58,HL,다들 월요병 시작!!! 나는 회춘시작!!!
2016. 4. 18. 오전 9:58,HL,이모티콘 
2016. 4. 18. 오전 9:58,BJ,그건 니 생각이고
2016. 4. 18. 오전 9:59,HL,이모티콘 
2016. 4. 18. 오전 10:00,YH,회춘ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오전 10:00,HL,이모티콘 
2016. 4. 18. 오전 10:00,WH,바지 안입었다 ㅡㅡ
2016. 4. 18. 오전 10:01,HL,ㅋㅋㅋㅋㅋㅋㅋㅋ명왕님 스탈
2016. 4. 18. 오전 10:01,BJ,아놀래라...
2016. 4. 18. 오전 10:01,BJ,#명왕 손바우현 형님 지금 바지 안입으셨다는줄....
2016. 4. 18. 오전 10:01,BJ,당황했숩니다....
2016. 4. 18. 오전 10:01,WH,저 위에 토깽이 ㅋㅋㅋ
2016. 4. 18. 오전 10:02,WH,주어가 없었군... ㅎㅎㅎ
2016. 4. 18. 오전 10:02,BJ,마치 저 토꺵이 궁둥이는 통계시간에 카톡을보고 웃고있는 #부형일 님의 토실한 볼이 생각나는 각도네요
2016. 4. 18. 오전 10:02,BJ,#하마궁둥이
2016. 4. 18. 오전 10:05,WH,참.. 지난 토욜에 통계 과제 없었죠?
2016. 4. 18. 오전 10:06,BJ,넵
2016. 4. 18. 오전 10:06,BJ,없었습니다~
2016. 4. 18. 오전 10:06,WH,^_____^
2016. 4. 18. 오전 10:06,YH,넵!ㅋㅋ
2016. 4. 18. 오전 10:25,BJ,https://www.facebook.com/permalink.php?story_fbid=528157227354990&id=100004821528030
2016. 4. 18. 오전 11:07,HL,장난 나랑 지금 하냐!
2016. 4. 18. 오전 11:31,BJ,우리 x대리 좀 혼내주실 형님누나분들 ㅠㅠㅠㅠ 선착순....ㅠㅠ
2016. 4. 18. 오전 11:31,BJ,나괴롭힘...
2016. 4. 18. 오전 11:31,HL,#가임킥!!!!!!
2016. 4. 18. 오전 11:44,GM,킥 날려주까?
2016. 4. 18. 오전 11:44,BJ,웅 ㅠㅠㅠ
2016. 4. 18. 오전 11:44,BJ,얘 머리 나보다 커서 더 잘맞을거야 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
2016. 4. 18. 오전 11:44,BJ,아 어떻게 역먹이지...
2016. 4. 18. 오전 11:44,GM,정확하게 맞겟는데ㅋㅋ
2016. 4. 18. 오전 11:44,BJ,방법을 고안해야대....
2016. 4. 18. 오전 11:44,GM,많이 힘들구나ㅠ
2016. 4. 18. 오전 11:45,BJ,그건...아냐...ㅋㅋ히히힣
2016. 4. 18. 오전 11:45,BJ,내가 어디가서 뭐..말로 지고 그런스탈은아니니깐^__________^
2016. 4. 18. 오전 11:45,GM,우리 뱅주니 불쌍해ㅋㅋㅋㅋㅋ
2016. 4. 18. 오전 11:45,BJ,ㅠㅠㅠㅠㅠ
2016. 4. 18. 오전 11:45,BJ,매번 돈없다를 입에 달고사는데... 5처넌주면서 햄버거하나사먹어할까......
2016. 4. 18. 오전 11:45,BJ,힘들지하면서 ㅋㅋㅋㅋ
2016. 4. 18. 오전 11:46,YH,ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
2016. 4. 18. 오전 11:46,GM,ㅋㅋㅋㅋ 이거나 먹어
2016. 4. 18. 오전 11:46,BJ,얘 결호햇는데 집에 가는길에 배고파서 편의점 햄버거 들고 살까 말까 고민하다가..집에 갔데....
2016. 4. 18. 오전 11:46,BJ,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
2016. 4. 18. 오전 11:46,BJ,이게 글로만들으믄 짠한데 ㅋㅋ 평소하는 행동을보고 저말들으믄 ㅋㅋㅋ 아오 ㅄ...이소리 나옴...
2016. 4. 18. 오전 11:48,BJ,그래도..다음주면 쟤 이사감 다른그룹으로
2016. 4. 18. 오전 11:48,GM,그때까지만 참아라ㅋㅋ
2016. 4. 18. 오전 11:51,BJ,웅웅 ㅠㅠ
2016. 4. 18. 오전 11:51,BJ,이모티콘 
2016. 4. 18. 오전 11:51,HL,머리채+가임킥 한방이면대니까
2016. 4. 18. 오전 11:51,HL,정 힘들면 누나한테 얘기해
2016. 4. 18. 오전 11:52,GM,밤에 몰래 퍽치기처럼ㅋㅋㅋㅋㅋ
2016. 4. 18. 오전 11:52,HL,이모티콘 
2016. 4. 18. 오전 11:56,BJ,헐 ㅋㅋ ㅋ나도 가임누나처럼 ㅋㅋ 퍽치기 계획 짤까했는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:04,HL,저렇게 보내버려
2016. 4. 18. 오후 12:07,KS,또라이 질량보존의 법칙
2016. 4. 18. 오후 12:18,YH,ㅠㅠㅠ 나두 우리팀 또라이 좀 ㅠㅠㅠ
2016. 4. 18. 오후 12:21,WH,우린 갑에 있던 또라이가 잘란 척 하며 자기가 다 하겠다고 하고는 번아웃... 플젝 완료 몇달 밀리는 사고 쳐놓고 잘림 ㅋ
2016. 4. 18. 오후 12:27,HL,저 법칙을 그대로 따르는구먼요 ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:27,KS,ㅋㅋㅋ
2016. 4. 18. 오후 12:27,KS,여기서 또라이 말 안하는 분들은
2016. 4. 18. 오후 12:27,KS,자신을 의심해보세요
2016. 4. 18. 오후 12:28,KS,객관적인 시선으로
2016. 4. 18. 오후 12:28,HL,아 우리 팀에도 또라이 많아 ㅌㅋㅋ
2016. 4. 18. 오후 12:28,KS,ㅋㅋㅋㅋ
2016. 4. 18. 오후 12:28,HL,급 얘기함 ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:28,HL,이모티콘 
2016. 4. 18. 오후 12:28,WH,이모티콘 
2016. 4. 18. 오후 12:29,HL,이모티콘 
2016. 4. 18. 오후 12:39,BJ,ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:39,KS,근데 제차에 노트북 하나만 있던데...
2016. 4. 18. 오후 12:39,KS,유희가방은 챙겨간건가요?
2016. 4. 18. 오후 12:39,KS,노트북은 보람이꺼? 가임이꺼?
2016. 4. 18. 오후 12:40,BJ,가임이누나꺼
2016. 4. 18. 오후 12:40,BJ,이모티콘 
2016. 4. 18. 오후 12:40,KS,훗ㅋㅋㅋㅋ
2016. 4. 18. 오후 12:40,KS,딜을 해야될타임이군...
2016. 4. 18. 오후 12:41,KS,노트북과 무엇을바꾸면 좋을까?
2016. 4. 18. 오후 12:43,BJ,ㅋㅋㅋ형시계.....
2016. 4. 18. 오후 12:43,BJ,일진3인방은 한편이에요
2016. 4. 18. 오후 12:43,BJ,이모티콘 
2016. 4. 18. 오후 12:43,KS,한편이야?....
2016. 4. 18. 오후 12:44,KS,유희는 따로 딜을 하면 되는거 아니야?
2016. 4. 18. 오후 12:44,KS,이모티콘 
2016. 4. 18. 오후 12:45,BJ,이모티콘 아닐텐데.....
2016. 4. 18. 오후 12:46,HL,너의 딜 능력이 심판대에 올랏다 ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:47,YH,ㅋㅋㅋㅋ노노 우리는 한팀
2016. 4. 18. 오후 12:47,YH,이모티콘 
2016. 4. 18. 오후 12:48,HL,이모티콘 
2016. 4. 18. 오후 12:48,HL,딜 실패다 ㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:48,KS,유희는 까까 사줄쎄
2016. 4. 18. 오후 12:48,HL,까까
2016. 4. 18. 오후 12:49,KS,베베까까 ㅋㅋ 좋다 ㅋㅋ
2016. 4. 18. 오후 12:49,HL,이모티콘 
2016. 4. 18. 오후 12:49,KS,유기농이래
2016. 4. 18. 오후 12:50,HL,100프로임 ㅋㅋㅋ
2016. 4. 18. 오후 12:50,KS,좋겠다 ~~ 유희는 좋겠다
2016. 4. 18. 오후 12:50,GM,유희 꼬시지마ㅋㅋㅋ 우리 한팀이야ㅋㅋ
2016. 4. 18. 오후 12:50,HL,이모티콘 
2016. 4. 18. 오후 12:50,HL,넘겨~~~
2016. 4. 18. 오후 12:51,KS,바데리도 없는 고물 시계보단 먹을수 있는 베베까까가 더 좋을껄~
2016. 4. 18. 오후 12:51,KS,유희 아이폰도 아니잖아
2016. 4. 18. 오후 12:51,GM,우리 유희를 지키겠다!!
2016. 4. 18. 오후 12:51,KS,눈앞에 유기농 과자~~
2016. 4. 18. 오후 12:51,KS,고물 시계
2016. 4. 18. 오후 12:52,HL,희왕이 저거 때매 아이폰 살거임
2016. 4. 18. 오후 12:52,HL,이모티콘 
2016. 4. 18. 오후 12:52,KS,우리 착한 유희야 1진 언니들이랑 놀라다니면 물들어~
2016. 4. 18. 오후 12:52,KS,이제 슬슬 거리를 둘때야
2016. 4. 18. 오후 12:52,HL,이모티콘 
2016. 4. 18. 오후 12:53,KS,형일이는 뭐하니?
2016. 4. 18. 오후 12:53,KS,노트북 필요하지 않니?
2016. 4. 18. 오후 12:53,KS,그램이야~
2016. 4. 18. 오후 12:53,HL,난 이제 점심 머고
2016. 4. 18. 오후 12:53,HL,침대와 한몸이 될 준비중
2016. 4. 18. 오후 12:53,HL,이모티콘 
2016. 4. 18. 오후 12:53,KS,하나 당첨받아서 남는게 있는데
2016. 4. 18. 오후 12:53,GM,자네 노트북이랑 목숨을 바꾸고 싶나
2016. 4. 18. 오후 12:53,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:54,HL,이모티콘 
2016. 4. 18. 오후 12:54,KS,순간 잠시 손가락이 멈추긴했지만....
2016. 4. 18. 오후 12:54,HL,가벼운 노트북이 필요하긴 하네맘...
2016. 4. 18. 오후 12:54,KS,오빠는 안때릴꺼야 아마
2016. 4. 18. 오후 12:54,HL,꽤나 위험한 물건인것같구만 ㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:54,GM,기성오빠 왜 자꾸 생명을 단축시키려고 해
2016. 4. 18. 오후 12:54,KS,그정도로 예의가 없을까?
2016. 4. 18. 오후 12:54,GM,응
2016. 4. 18. 오후 12:54,HL,이모티콘 
2016. 4. 18. 오후 12:54,GM,없어
2016. 4. 18. 오후 12:54,HL,보여드려 ㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:55,KS,그럼 경우는 있겠지 ㅋㅋ?
2016. 4. 18. 오후 12:55,GM,없어
2016. 4. 18. 오후 12:55,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:55,GM,이모티콘 
2016. 4. 18. 오후 12:55,BJ,킥은 있지
2016. 4. 18. 오후 12:55,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:55,BJ,이모티콘 
2016. 4. 18. 오후 12:55,KS,새로운거다
2016. 4. 18. 오후 12:55,HL,이모티콘 
2016. 4. 18. 오후 12:55,GM,이모티콘 
2016. 4. 18. 오후 12:55,HL,예의와 경우는 저들에게 사치일뿐 ㅋㅋㅋ
2016. 4. 18. 오후 12:55,KS,가임킥이 있다면 나는 처얼썩이 있다~!!
2016. 4. 18. 오후 12:56,HL,처얼썩 하러 가기전에 카운터 킥맞고 사망....
2016. 4. 18. 오후 12:56,KS,우선 딜은 화요일날 얼굴보기전에 마무리 짓겠다
2016. 4. 18. 오후 12:56,GM,이모티콘 
2016. 4. 18. 오후 12:56,KS,얼굴 보기 전에!!!
2016. 4. 18. 오후 12:57,KS,오늘은 내 의사를 비춘걱로 만족
2016. 4. 18. 오후 12:57,HL,이모티콘 
2016. 4. 18. 오후 12:57,HL,물러간다 ㅋㅋㅋㅋ
2016. 4. 18. 오후 12:57,HL,도망치는 모양새....ㅋㅋㅋ
2016. 4. 18. 오후 12:57,GM,전혀 안비춰졌는데?
2016. 4. 18. 오후 12:57,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:57,HL,이모티콘 
2016. 4. 18. 오후 12:57,GM,KS의 의사 따위ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:58,KS,음... 그럼...
2016. 4. 18. 오후 12:58,HL,이모티콘 
2016. 4. 18. 오후 12:58,HL,그램그램하게 안맞으면 다행인거같음...
2016. 4. 18. 오후 12:58,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:58,KS,의견이 분분함으로 2차 협상은 저녁으로...
2016. 4. 18. 오후 12:59,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:59,HL,무슨 의견이 분분해 ㅋㅋㅋㅋ
2016. 4. 18. 오후 12:59,HL,저렇게 또렷한데 ㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:59,YH,베베까까라닠ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 18. 오후 12:59,KS,어짜피 저녁에 다들 카톡할꺼잖아
